League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol Süper Lig,28.04.2001 16:30,İSTANBULSPOR A.Ş.,SİİRT JETPA SPOR,2,1
Trendyol Süper Lig,28.04.2001 19:00,GALATASARAY,ADANASPOR A.Ş.,4,1
Trendyol Süper Lig,29.04.2001 16:30,BURSASPOR,ANTALYASPOR A.Ş.,4,0
Trendyol Süper Lig,29.04.2001 16:30,SAMSUNSPOR,YİMPAŞ YOZGATSPOR,0,2
Trendyol Süper Lig,29.04.2001 16:30,GENÇLERBİRLİĞİ,DENİZLİSPOR,2,4
Trendyol Süper Lig,29.04.2001 19:00,TRABZONSPOR,FENERBAHÇE,1,0
Trendyol Süper Lig,04.05.2001 20:00,MKE ANKARAGÜCÜ,TRABZONSPOR,2,4
Trendyol Süper Lig,05.05.2001 16:00,ANTALYASPOR A.Ş.,SAMSUNSPOR,2,2
Trendyol Süper Lig,05.05.2001 16:30,YİMPAŞ YOZGATSPOR,KOCAELİSPOR,4,2
Trendyol Süper Lig,05.05.2001 16:30,ADANASPOR A.Ş.,ERZURUMSPOR,3,3
Trendyol Süper Lig,05.05.2001 19:00,BEŞİKTAŞ,İSTANBULSPOR A.Ş.,2,0
Trendyol Süper Lig,06.05.2001 14:30,SİİRT JETPA SPOR,GENÇLERBİRLİĞİ,3,0
Trendyol Süper Lig,06.05.2001 16:30,DENİZLİSPOR,GAZİANTEPSPOR,2,3
Trendyol Süper Lig,06.05.2001 16:30,ÇAYKUR RİZESPOR,BURSASPOR,3,1
Trendyol Süper Lig,06.05.2001 19:00,FENERBAHÇE,GALATASARAY,2,1
Trendyol Süper Lig,12.05.2001 17:00,İSTANBULSPOR A.Ş.,YİMPAŞ YOZGATSPOR,0,4
Trendyol Süper Lig,12.05.2001 19:00,KOCAELİSPOR,ANTALYASPOR A.Ş.,5,0
Trendyol Süper Lig,12.05.2001 19:00,DENİZLİSPOR,SİİRT JETPA SPOR,1,2
Trendyol Süper Lig,12.05.2001 19:00,BURSASPOR,ADANASPOR A.Ş.,2,1
Trendyol Süper Lig,12.05.2001 19:00,SAMSUNSPOR,ÇAYKUR RİZESPOR,1,1
Trendyol Süper Lig,13.05.2001 19:00,GENÇLERBİRLİĞİ,BEŞİKTAŞ,2,1
Trendyol Süper Lig,13.05.2001 19:00,ERZURUMSPOR,FENERBAHÇE,1,2
Trendyol Süper Lig,13.05.2001 19:00,GALATASARAY,MKE ANKARAGÜCÜ,1,2
Trendyol Süper Lig,13.05.2001 19:00,GAZİANTEPSPOR,TRABZONSPOR,1,1
Trendyol Süper Lig,19.05.2001 17:00,YİMPAŞ YOZGATSPOR,GENÇLERBİRLİĞİ,1,1
Trendyol Süper Lig,19.05.2001 18:00,ANTALYASPOR A.Ş.,İSTANBULSPOR A.Ş.,2,2
Trendyol Süper Lig,19.05.2001 19:00,BEŞİKTAŞ,SİİRT JETPA SPOR,5,1
Trendyol Süper Lig,19.05.2001 19:00,ÇAYKUR RİZESPOR,KOCAELİSPOR,2,1
Trendyol Süper Lig,19.05.2001 19:00,ADANASPOR A.Ş.,SAMSUNSPOR,3,5
Trendyol Süper Lig,19.05.2001 19:00,MKE ANKARAGÜCÜ,ERZURUMSPOR,5,2
Trendyol Süper Lig,20.05.2001 19:00,TRABZONSPOR,DENİZLİSPOR,1,0
Trendyol Süper Lig,20.05.2001 19:00,GAZİANTEPSPOR,GALATASARAY,0,2
Trendyol Süper Lig,20.05.2001 19:05,FENERBAHÇE,BURSASPOR,2,0
Trendyol Süper Lig,25.05.2001 17:00,BURSASPOR,MKE ANKARAGÜCÜ,2,3
Trendyol Süper Lig,25.05.2001 17:00,İSTANBULSPOR A.Ş.,ÇAYKUR RİZESPOR,1,0
Trendyol Süper Lig,25.05.2001 20:00,DENİZLİSPOR,BEŞİKTAŞ,2,2
Trendyol Süper Lig,25.05.2001 20:00,ERZURUMSPOR,GAZİANTEPSPOR,0,2
Trendyol Süper Lig,26.05.2001 14:30,SİİRT JETPA SPOR,YİMPAŞ YOZGATSPOR,1,3
Trendyol Süper Lig,26.05.2001 17:00,KOCAELİSPOR,ADANASPOR A.Ş.,4,3
Trendyol Süper Lig,26.05.2001 17:00,GENÇLERBİRLİĞİ,ANTALYASPOR A.Ş.,2,1
Trendyol Süper Lig,26.05.2001 19:00,SAMSUNSPOR,FENERBAHÇE,1,3
Trendyol Süper Lig,26.05.2001 19:04,GALATASARAY,TRABZONSPOR,4,0
Trendyol Süper Lig,10.08.2001 20:04,BEŞİKTAŞ,TRABZONSPOR,1,2
Trendyol Süper Lig,11.08.2001 17:00,GÖZTEPE A.Ş.,BURSASPOR,2,0
Trendyol Süper Lig,11.08.2001 19:00,GENÇLERBİRLİĞİ,DİYARBAKIRSPOR,4,4
Trendyol Süper Lig,11.08.2001 19:00,FENERBAHÇE,SAMSUNSPOR,3,0
Trendyol Süper Lig,11.08.2001 19:05,ÇAYKUR RİZESPOR,KOCAELİSPOR,0,0
Trendyol Süper Lig,12.08.2001 17:00,İSTANBULSPOR A.Ş.,MALATYASPOR,1,0
Trendyol Süper Lig,12.08.2001 19:00,ANTALYASPOR A.Ş.,MKE ANKARAGÜCÜ,1,8
Trendyol Süper Lig,12.08.2001 19:00,DENİZLİSPOR,YİMPAŞ YOZGATSPOR A.Ş.,5,0
Trendyol Süper Lig,12.08.2001 19:00,GAZİANTEPSPOR,GALATASARAY,1,1
Trendyol Süper Lig,17.08.2001 20:00,BURSASPOR,BEŞİKTAŞ,2,2
Trendyol Süper Lig,18.08.2001 19:00,DİYARBAKIRSPOR,GÖZTEPE A.Ş.,1,2
Trendyol Süper Lig,18.08.2001 19:00,KOCAELİSPOR,ANTALYASPOR A.Ş.,3,1
Trendyol Süper Lig,18.08.2001 19:00,GENÇLERBİRLİĞİ,SAMSUNSPOR,2,2
Trendyol Süper Lig,18.08.2001 19:00,GALATASARAY,DENİZLİSPOR,1,0
Trendyol Süper Lig,19.08.2001 17:00,YİMPAŞ YOZGATSPOR A.Ş.,ÇAYKUR RİZESPOR,2,1
Trendyol Süper Lig,19.08.2001 17:00,İSTANBULSPOR A.Ş.,FENERBAHÇE,1,0
Trendyol Süper Lig,19.08.2001 19:00,MKE ANKARAGÜCÜ,MALATYASPOR,6,0
Trendyol Süper Lig,19.08.2001 19:00,TRABZONSPOR,GAZİANTEPSPOR,2,1
Trendyol Süper Lig,24.08.2001 20:00,TRABZONSPOR,BURSASPOR,5,0
Trendyol Süper Lig,25.08.2001 17:00,GÖZTEPE A.Ş.,SAMSUNSPOR,2,1
Trendyol Süper Lig,25.08.2001 19:00,BEŞİKTAŞ,DİYARBAKIRSPOR,4,0
Trendyol Süper Lig,25.08.2001 19:00,GENÇLERBİRLİĞİ,İSTANBULSPOR A.Ş.,0,1
Trendyol Süper Lig,25.08.2001 19:00,ANTALYASPOR A.Ş.,YİMPAŞ YOZGATSPOR A.Ş.,3,3
Trendyol Süper Lig,26.08.2001 19:00,GAZİANTEPSPOR,DENİZLİSPOR,0,0
Trendyol Süper Lig,26.08.2001 19:00,KOCAELİSPOR,MALATYASPOR,2,0
Trendyol Süper Lig,26.08.2001 19:00,FENERBAHÇE,MKE ANKARAGÜCÜ,4,1
Trendyol Süper Lig,26.08.2001 19:00,ÇAYKUR RİZESPOR,GALATASARAY,3,6
Trendyol Süper Lig,07.09.2001 20:00,MKE ANKARAGÜCÜ,GENÇLERBİRLİĞİ,2,5
Trendyol Süper Lig,08.09.2001 19:00,KOCAELİSPOR,FENERBAHÇE,3,3
Trendyol Süper Lig,08.09.2001 19:00,DİYARBAKIRSPOR,TRABZONSPOR,3,1
Trendyol Süper Lig,08.09.2001 19:00,BURSASPOR,GAZİANTEPSPOR,0,2
Trendyol Süper Lig,08.09.2001 19:00,GALATASARAY,ANTALYASPOR A.Ş.,2,1
Trendyol Süper Lig,09.09.2001 16:00,YİMPAŞ YOZGATSPOR A.Ş.,MALATYASPOR,3,0
Trendyol Süper Lig,09.09.2001 16:30,İSTANBULSPOR A.Ş.,GÖZTEPE A.Ş.,0,0
Trendyol Süper Lig,09.09.2001 19:00,SAMSUNSPOR,BEŞİKTAŞ,0,0
Trendyol Süper Lig,09.09.2001 19:00,DENİZLİSPOR,ÇAYKUR RİZESPOR,1,2
Trendyol Süper Lig,10.10.2001 19:00,SAMSUNSPOR,BEŞİKTAŞ,2,1
Trendyol Süper Lig,14.09.2001 20:00,BEŞİKTAŞ,İSTANBULSPOR A.Ş.,0,1
Trendyol Süper Lig,15.09.2001 15:30,MALATYASPOR,GALATASARAY,0,2
Trendyol Süper Lig,15.09.2001 19:00,BURSASPOR,DİYARBAKIRSPOR,2,1
Trendyol Süper Lig,15.09.2001 19:00,FENERBAHÇE,YİMPAŞ YOZGATSPOR A.Ş.,1,0
Trendyol Süper Lig,15.09.2001 19:00,ANTALYASPOR A.Ş.,DENİZLİSPOR,1,0
Trendyol Süper Lig,16.09.2001 16:30,GÖZTEPE A.Ş.,MKE ANKARAGÜCÜ,2,1
Trendyol Süper Lig,16.09.2001 19:00,TRABZONSPOR,SAMSUNSPOR,1,2
Trendyol Süper Lig,16.09.2001 19:00,GAZİANTEPSPOR,ÇAYKUR RİZESPOR,0,2
Trendyol Süper Lig,16.09.2001 19:00,GENÇLERBİRLİĞİ,KOCAELİSPOR,2,2
Trendyol Süper Lig,21.09.2001 20:00,KOCAELİSPOR,GÖZTEPE A.Ş.,2,0
Trendyol Süper Lig,22.09.2001 19:00,BURSASPOR,SAMSUNSPOR,2,1
Trendyol Süper Lig,22.09.2001 19:00,GALATASARAY,FENERBAHÇE,2,0
Trendyol Süper Lig,22.09.2001 19:00,DENİZLİSPOR,MALATYASPOR,4,1
Trendyol Süper Lig,23.09.2001 16:00,YİMPAŞ YOZGATSPOR A.Ş.,GENÇLERBİRLİĞİ,0,2
Trendyol Süper Lig,23.09.2001 19:00,MKE ANKARAGÜCÜ,BEŞİKTAŞ,3,4
Trendyol Süper Lig,23.09.2001 19:00,İSTANBULSPOR A.Ş.,TRABZONSPOR,2,1
Trendyol Süper Lig,23.09.2001 19:00,ÇAYKUR RİZESPOR,ANTALYASPOR A.Ş.,1,1
Trendyol Süper Lig,10.10.2001 19:00,DİYARBAKIRSPOR,GAZİANTEPSPOR,2,3
Trendyol Süper Lig,28.09.2001 20:00,TRABZONSPOR,MKE ANKARAGÜCÜ,2,2
Trendyol Süper Lig,29.09.2001 14:00,MALATYASPOR,ÇAYKUR RİZESPOR,2,1
Trendyol Süper Lig,29.09.2001 19:00,FENERBAHÇE,DENİZLİSPOR,2,1
Trendyol Süper Lig,29.09.2001 19:00,DİYARBAKIRSPOR,SAMSUNSPOR,1,1
Trendyol Süper Lig,30.09.2001 15:30,GÖZTEPE A.Ş.,YİMPAŞ YOZGATSPOR A.Ş.,0,0
Trendyol Süper Lig,30.09.2001 19:00,BEŞİKTAŞ,KOCAELİSPOR,4,2
Trendyol Süper Lig,30.09.2001 19:00,GENÇLERBİRLİĞİ,GALATASARAY,1,3
Trendyol Süper Lig,30.09.2001 19:00,BURSASPOR,İSTANBULSPOR A.Ş.,1,2
Trendyol Süper Lig,30.09.2001 19:00,GAZİANTEPSPOR,ANTALYASPOR A.Ş.,2,3
Trendyol Süper Lig,12.10.2001 20:00,GALATASARAY,GÖZTEPE A.Ş.,4,1
Trendyol Süper Lig,13.10.2001 19:00,MKE ANKARAGÜCÜ,BURSASPOR,0,1
Trendyol Süper Lig,13.10.2001 19:00,DENİZLİSPOR,GENÇLERBİRLİĞİ,4,1
Trendyol Süper Lig,13.10.2001 19:00,KOCAELİSPOR,TRABZONSPOR,1,0
Trendyol Süper Lig,13.10.2001 19:00,ANTALYASPOR A.Ş.,MALATYASPOR,2,1
Trendyol Süper Lig,14.10.2001 15:00,YİMPAŞ YOZGATSPOR A.Ş.,BEŞİKTAŞ,1,3
Trendyol Süper Lig,14.10.2001 15:30,İSTANBULSPOR A.Ş.,DİYARBAKIRSPOR,1,0
Trendyol Süper Lig,14.10.2001 19:00,GAZİANTEPSPOR,SAMSUNSPOR,1,0
Trendyol Süper Lig,14.10.2001 19:00,ÇAYKUR RİZESPOR,FENERBAHÇE,1,2
Trendyol Süper Lig,19.10.2001 20:00,DİYARBAKIRSPOR,MKE ANKARAGÜCÜ,2,1
Trendyol Süper Lig,20.10.2001 15:30,İSTANBULSPOR A.Ş.,SAMSUNSPOR,0,1
Trendyol Süper Lig,20.10.2001 19:00,TRABZONSPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,0
Trendyol Süper Lig,20.10.2001 19:00,FENERBAHÇE,ANTALYASPOR A.Ş.,3,2
Trendyol Süper Lig,20.10.2001 19:00,GAZİANTEPSPOR,MALATYASPOR,1,0
Trendyol Süper Lig,21.10.2001 15:30,GÖZTEPE A.Ş.,DENİZLİSPOR,1,1
Trendyol Süper Lig,21.10.2001 19:00,GENÇLERBİRLİĞİ,ÇAYKUR RİZESPOR,2,2
Trendyol Süper Lig,21.10.2001 19:00,BEŞİKTAŞ,GALATASARAY,2,2
Trendyol Süper Lig,21.10.2001 19:00,BURSASPOR,KOCAELİSPOR,2,1
Trendyol Süper Lig,26.10.2001 20:00,KOCAELİSPOR,DİYARBAKIRSPOR,3,1
Trendyol Süper Lig,27.10.2001 13:30,YİMPAŞ YOZGATSPOR A.Ş.,BURSASPOR,3,4
Trendyol Süper Lig,27.10.2001 13:30,MALATYASPOR,FENERBAHÇE,1,3
Trendyol Süper Lig,27.10.2001 19:00,ÇAYKUR RİZESPOR,GÖZTEPE A.Ş.,0,0
Trendyol Süper Lig,27.10.2001 19:00,GALATASARAY,TRABZONSPOR,3,1
Trendyol Süper Lig,28.10.2001 13:30,İSTANBULSPOR A.Ş.,GAZİANTEPSPOR,0,1
Trendyol Süper Lig,28.10.2001 19:00,MKE ANKARAGÜCÜ,SAMSUNSPOR,2,0
Trendyol Süper Lig,28.10.2001 19:00,ANTALYASPOR A.Ş.,GENÇLERBİRLİĞİ,2,2
Trendyol Süper Lig,28.10.2001 19:00,DENİZLİSPOR,BEŞİKTAŞ,3,3
Trendyol Süper Lig,02.11.2001 20:00,BURSASPOR,GALATASARAY,5,0
Trendyol Süper Lig,03.11.2001 13:30,İSTANBULSPOR A.Ş.,MKE ANKARAGÜCÜ,1,2
Trendyol Süper Lig,03.11.2001 19:00,KOCAELİSPOR,SAMSUNSPOR,0,1
Trendyol Süper Lig,03.11.2001 19:00,BEŞİKTAŞ,ÇAYKUR RİZESPOR,2,1
Trendyol Süper Lig,03.11.2001 19:00,GENÇLERBİRLİĞİ,MALATYASPOR,1,2
Trendyol Süper Lig,04.11.2001 13:30,GÖZTEPE A.Ş.,ANTALYASPOR A.Ş.,0,0
Trendyol Süper Lig,04.11.2001 19:00,DİYARBAKIRSPOR,YİMPAŞ YOZGATSPOR A.Ş.,1,1
Trendyol Süper Lig,04.11.2001 19:00,GAZİANTEPSPOR,FENERBAHÇE,0,2
Trendyol Süper Lig,04.11.2001 19:00,TRABZONSPOR,DENİZLİSPOR,2,2
Trendyol Süper Lig,16.11.2001 20:00,ANTALYASPOR A.Ş.,BEŞİKTAŞ,1,4
Trendyol Süper Lig,17.11.2001 13:30,ÇAYKUR RİZESPOR,TRABZONSPOR,1,1
Trendyol Süper Lig,17.11.2001 13:30,YİMPAŞ YOZGATSPOR A.Ş.,SAMSUNSPOR,2,0
Trendyol Süper Lig,17.11.2001 13:30,MKE ANKARAGÜCÜ,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,17.11.2001 19:00,GALATASARAY,DİYARBAKIRSPOR,5,1
Trendyol Süper Lig,18.11.2001 13:30,MALATYASPOR,GÖZTEPE A.Ş.,3,1
Trendyol Süper Lig,18.11.2001 13:30,KOCAELİSPOR,İSTANBULSPOR A.Ş.,2,0
Trendyol Süper Lig,18.11.2001 13:30,DENİZLİSPOR,BURSASPOR,0,0
Trendyol Süper Lig,18.11.2001 19:00,FENERBAHÇE,GENÇLERBİRLİĞİ,2,0
Trendyol Süper Lig,23.11.2001 20:00,GÖZTEPE A.Ş.,FENERBAHÇE,0,5
Trendyol Süper Lig,24.11.2001 13:30,DİYARBAKIRSPOR,DENİZLİSPOR,3,0
Trendyol Süper Lig,24.11.2001 13:30,İSTANBULSPOR A.Ş.,YİMPAŞ YOZGATSPOR A.Ş.,2,0
Trendyol Süper Lig,24.11.2001 13:30,TRABZONSPOR,ANTALYASPOR A.Ş.,2,0
Trendyol Süper Lig,24.11.2001 19:00,GALATASARAY,SAMSUNSPOR,2,0
Trendyol Süper Lig,25.11.2001 13:30,BURSASPOR,ÇAYKUR RİZESPOR,1,0
Trendyol Süper Lig,25.11.2001 13:30,MKE ANKARAGÜCÜ,KOCAELİSPOR,2,0
Trendyol Süper Lig,25.11.2001 13:30,GAZİANTEPSPOR,GENÇLERBİRLİĞİ,5,0
Trendyol Süper Lig,25.11.2001 19:00,BEŞİKTAŞ,MALATYASPOR,3,1
Trendyol Süper Lig,30.11.2001 19:00,GALATASARAY,İSTANBULSPOR A.Ş.,4,1
Trendyol Süper Lig,01.12.2001 13:30,YİMPAŞ YOZGATSPOR A.Ş.,MKE ANKARAGÜCÜ,0,2
Trendyol Süper Lig,01.12.2001 13:30,ÇAYKUR RİZESPOR,DİYARBAKIRSPOR,2,0
Trendyol Süper Lig,01.12.2001 13:30,DENİZLİSPOR,SAMSUNSPOR,4,1
Trendyol Süper Lig,01.12.2001 19:00,KOCAELİSPOR,GAZİANTEPSPOR,0,0
Trendyol Süper Lig,02.12.2001 13:30,GENÇLERBİRLİĞİ,GÖZTEPE A.Ş.,0,1
Trendyol Süper Lig,02.12.2001 13:30,MALATYASPOR,TRABZONSPOR,1,0
Trendyol Süper Lig,02.12.2001 13:30,ANTALYASPOR A.Ş.,BURSASPOR,3,0
Trendyol Süper Lig,02.12.2001 19:00,FENERBAHÇE,BEŞİKTAŞ,1,2
Trendyol Süper Lig,07.12.2001 20:00,BEŞİKTAŞ,GENÇLERBİRLİĞİ,1,0
Trendyol Süper Lig,08.12.2001 13:30,İSTANBULSPOR A.Ş.,DENİZLİSPOR,1,1
Trendyol Süper Lig,08.12.2001 13:30,BURSASPOR,MALATYASPOR,1,0
Trendyol Süper Lig,08.12.2001 13:30,GÖZTEPE A.Ş.,GAZİANTEPSPOR,1,3
Trendyol Süper Lig,08.12.2001 19:00,TRABZONSPOR,FENERBAHÇE,2,1
Trendyol Süper Lig,09.12.2001 13:30,ÇAYKUR RİZESPOR,SAMSUNSPOR,1,0
Trendyol Süper Lig,09.12.2001 13:30,DİYARBAKIRSPOR,ANTALYASPOR A.Ş.,3,1
Trendyol Süper Lig,09.12.2001 13:30,YİMPAŞ YOZGATSPOR A.Ş.,KOCAELİSPOR,4,0
Trendyol Süper Lig,09.12.2001 19:00,MKE ANKARAGÜCÜ,GALATASARAY,2,1
Trendyol Süper Lig,14.12.2001 20:00,FENERBAHÇE,BURSASPOR,3,1
Trendyol Süper Lig,15.12.2001 13:30,GAZİANTEPSPOR,YİMPAŞ YOZGATSPOR A.Ş.,3,2
Trendyol Süper Lig,15.12.2001 13:30,ANTALYASPOR A.Ş.,SAMSUNSPOR,1,1
Trendyol Süper Lig,15.12.2001 13:30,DENİZLİSPOR,MKE ANKARAGÜCÜ,3,4
Trendyol Süper Lig,15.12.2001 19:00,GÖZTEPE A.Ş.,BEŞİKTAŞ,0,6
Trendyol Süper Lig,16.12.2001 13:30,ÇAYKUR RİZESPOR,İSTANBULSPOR A.Ş.,1,1
Trendyol Süper Lig,16.12.2001 13:30,GENÇLERBİRLİĞİ,TRABZONSPOR,1,1
Trendyol Süper Lig,16.12.2001 13:30,MALATYASPOR,DİYARBAKIRSPOR,1,3
Trendyol Süper Lig,15.01.2002 20:00,GALATASARAY,KOCAELİSPOR,5,1
Trendyol Süper Lig,21.12.2001 20:00,DİYARBAKIRSPOR,FENERBAHÇE,2,1
Trendyol Süper Lig,22.12.2001 13:30,MALATYASPOR,SAMSUNSPOR,1,3
Trendyol Süper Lig,22.12.2001 13:30,TRABZONSPOR,GÖZTEPE A.Ş.,3,0
Trendyol Süper Lig,22.12.2001 13:30,KOCAELİSPOR,DENİZLİSPOR,2,1
Trendyol Süper Lig,22.12.2001 13:30,MKE ANKARAGÜCÜ,ÇAYKUR RİZESPOR,1,1
Trendyol Süper Lig,22.12.2001 13:30,İSTANBULSPOR A.Ş.,ANTALYASPOR A.Ş.,4,1
Trendyol Süper Lig,22.12.2001 13:30,BURSASPOR,GENÇLERBİRLİĞİ,0,1
Trendyol Süper Lig,22.12.2001 19:00,BEŞİKTAŞ,GAZİANTEPSPOR,3,1
Trendyol Süper Lig,23.12.2001 13:00,YİMPAŞ YOZGATSPOR A.Ş.,GALATASARAY,3,3
Trendyol Süper Lig,18.01.2002 20:00,SAMSUNSPOR,FENERBAHÇE,1,0
Trendyol Süper Lig,19.01.2002 13:30,DİYARBAKIRSPOR,GENÇLERBİRLİĞİ,1,2
Trendyol Süper Lig,19.01.2002 13:30,MALATYASPOR,İSTANBULSPOR A.Ş.,2,0
Trendyol Süper Lig,19.01.2002 13:30,MKE ANKARAGÜCÜ,ANTALYASPOR A.Ş.,2,0
Trendyol Süper Lig,19.01.2002 19:00,GALATASARAY,GAZİANTEPSPOR,2,0
Trendyol Süper Lig,20.01.2002 13:30,BURSASPOR,GÖZTEPE A.Ş.,0,0
Trendyol Süper Lig,20.01.2002 13:30,KOCAELİSPOR,ÇAYKUR RİZESPOR,2,1
Trendyol Süper Lig,20.01.2002 13:30,YİMPAŞ YOZGATSPOR A.Ş.,DENİZLİSPOR,0,1
Trendyol Süper Lig,20.01.2002 19:00,TRABZONSPOR,BEŞİKTAŞ,0,5
Trendyol Süper Lig,22.01.2002 13:30,MALATYASPOR,MKE ANKARAGÜCÜ,4,1
Trendyol Süper Lig,22.01.2002 20:00,FENERBAHÇE,İSTANBULSPOR A.Ş.,2,0
Trendyol Süper Lig,23.01.2002 13:30,GÖZTEPE A.Ş.,DİYARBAKIRSPOR,3,1
Trendyol Süper Lig,23.01.2002 13:30,ÇAYKUR RİZESPOR,YİMPAŞ YOZGATSPOR A.Ş.,1,1
Trendyol Süper Lig,23.01.2002 13:30,ANTALYASPOR A.Ş.,KOCAELİSPOR,2,0
Trendyol Süper Lig,23.01.2002 13:30,SAMSUNSPOR,GENÇLERBİRLİĞİ,0,2
Trendyol Süper Lig,23.01.2002 13:30,GAZİANTEPSPOR,TRABZONSPOR,5,2
Trendyol Süper Lig,23.01.2002 20:00,DENİZLİSPOR,GALATASARAY,1,1
Trendyol Süper Lig,24.01.2002 20:00,BEŞİKTAŞ,BURSASPOR,2,1
Trendyol Süper Lig,26.01.2002 19:00,MKE ANKARAGÜCÜ,FENERBAHÇE,3,2
Trendyol Süper Lig,27.01.2002 13:30,DENİZLİSPOR,GAZİANTEPSPOR,5,2
Trendyol Süper Lig,27.01.2002 13:30,SAMSUNSPOR,GÖZTEPE A.Ş.,1,2
Trendyol Süper Lig,27.01.2002 13:30,MALATYASPOR,KOCAELİSPOR,2,1
Trendyol Süper Lig,27.01.2002 13:30,İSTANBULSPOR A.Ş.,GENÇLERBİRLİĞİ,0,0
Trendyol Süper Lig,27.01.2002 13:30,BURSASPOR,TRABZONSPOR,2,2
Trendyol Süper Lig,27.01.2002 13:30,YİMPAŞ YOZGATSPOR A.Ş.,ANTALYASPOR A.Ş.,3,2
Trendyol Süper Lig,27.01.2002 17:00,DİYARBAKIRSPOR,BEŞİKTAŞ,0,0
Trendyol Süper Lig,27.01.2002 19:00,GALATASARAY,ÇAYKUR RİZESPOR,4,1
Trendyol Süper Lig,01.02.2002 20:00,FENERBAHÇE,KOCAELİSPOR,3,0
Trendyol Süper Lig,02.02.2002 13:30,TRABZONSPOR,DİYARBAKIRSPOR,0,2
Trendyol Süper Lig,02.02.2002 13:30,GAZİANTEPSPOR,BURSASPOR,5,2
Trendyol Süper Lig,02.02.2002 13:36,ÇAYKUR RİZESPOR,DENİZLİSPOR,3,1
Trendyol Süper Lig,02.02.2002 19:00,BEŞİKTAŞ,SAMSUNSPOR,0,0
Trendyol Süper Lig,03.02.2002 13:30,GENÇLERBİRLİĞİ,MKE ANKARAGÜCÜ,0,1
Trendyol Süper Lig,03.02.2002 13:30,GÖZTEPE A.Ş.,İSTANBULSPOR A.Ş.,0,0
Trendyol Süper Lig,03.02.2002 13:30,MALATYASPOR,YİMPAŞ YOZGATSPOR A.Ş.,2,1
Trendyol Süper Lig,03.02.2002 19:00,ANTALYASPOR A.Ş.,GALATASARAY,1,1
Trendyol Süper Lig,08.02.2002 20:00,GALATASARAY,MALATYASPOR,1,0
Trendyol Süper Lig,09.02.2002 13:30,DİYARBAKIRSPOR,BURSASPOR,2,3
Trendyol Süper Lig,09.02.2002 13:30,MKE ANKARAGÜCÜ,GÖZTEPE A.Ş.,4,2
Trendyol Süper Lig,09.02.2002 13:30,YİMPAŞ YOZGATSPOR A.Ş.,FENERBAHÇE,1,2
Trendyol Süper Lig,09.02.2002 13:30,DENİZLİSPOR,ANTALYASPOR A.Ş.,3,2
Trendyol Süper Lig,10.02.2002 12:30,İSTANBULSPOR A.Ş.,BEŞİKTAŞ,1,2
Trendyol Süper Lig,10.02.2002 13:30,SAMSUNSPOR,TRABZONSPOR,1,2
Trendyol Süper Lig,10.02.2002 13:30,ÇAYKUR RİZESPOR,GAZİANTEPSPOR,1,0
Trendyol Süper Lig,10.02.2002 13:30,KOCAELİSPOR,GENÇLERBİRLİĞİ,0,1
Trendyol Süper Lig,15.02.2002 20:00,GAZİANTEPSPOR,DİYARBAKIRSPOR,0,1
Trendyol Süper Lig,16.02.2002 13:30,SAMSUNSPOR,BURSASPOR,2,3
Trendyol Süper Lig,16.02.2002 13:30,MALATYASPOR,DENİZLİSPOR,0,0
Trendyol Süper Lig,16.02.2002 13:30,GENÇLERBİRLİĞİ,YİMPAŞ YOZGATSPOR A.Ş.,3,2
Trendyol Süper Lig,16.02.2002 19:00,FENERBAHÇE,GALATASARAY,1,0
Trendyol Süper Lig,17.02.2002 13:30,GÖZTEPE A.Ş.,KOCAELİSPOR,3,0
Trendyol Süper Lig,17.02.2002 13:30,TRABZONSPOR,İSTANBULSPOR A.Ş.,2,0
Trendyol Süper Lig,17.02.2002 13:30,ANTALYASPOR A.Ş.,ÇAYKUR RİZESPOR,2,2
Trendyol Süper Lig,17.02.2002 19:00,BEŞİKTAŞ,MKE ANKARAGÜCÜ,1,2
Trendyol Süper Lig,22.02.2002 20:00,KOCAELİSPOR,BEŞİKTAŞ,0,2
Trendyol Süper Lig,23.02.2002 13:30,SAMSUNSPOR,DİYARBAKIRSPOR,0,0
Trendyol Süper Lig,23.02.2002 13:30,İSTANBULSPOR A.Ş.,BURSASPOR,3,0
Trendyol Süper Lig,23.02.2002 13:30,ANTALYASPOR A.Ş.,GAZİANTEPSPOR,3,3
Trendyol Süper Lig,23.02.2002 19:00,GALATASARAY,GENÇLERBİRLİĞİ,3,1
Trendyol Süper Lig,24.02.2002 13:30,YİMPAŞ YOZGATSPOR A.Ş.,GÖZTEPE A.Ş.,1,1
Trendyol Süper Lig,24.02.2002 13:30,ÇAYKUR RİZESPOR,MALATYASPOR,0,0
Trendyol Süper Lig,24.02.2002 13:30,MKE ANKARAGÜCÜ,TRABZONSPOR,4,2
Trendyol Süper Lig,24.02.2002 19:00,DENİZLİSPOR,FENERBAHÇE,1,2
Trendyol Süper Lig,01.03.2002 20:00,FENERBAHÇE,ÇAYKUR RİZESPOR,2,1
Trendyol Süper Lig,02.03.2002 13:30,GENÇLERBİRLİĞİ,DENİZLİSPOR,4,2
Trendyol Süper Lig,02.03.2002 13:30,TRABZONSPOR,KOCAELİSPOR,1,2
